Label,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49
ham,-1.407651,0.58506125,-0.025253296,-1.8514597,0.68424314,-1.7939686,-0.43645638,1.029591,0.34687704,0.7558888,-1.0429255,0.29209042,-1.4878365,0.4014988,-0.14392893,1.4826994,0.095606506,-0.1934447,-0.025064196,-0.8363902,-0.16403711,-0.11965503,0.28836182,0.7942011,0.31755355,0.79053015,-0.55790985,0.10862875,-0.5778667,-0.5865038,-1.1630208,0.5834915,-0.21820064,-0.322732,0.744474,0.43301928,0.18015975,1.0471556,0.18496512,0.44836548,-0.2606142,0.015861318,-0.24348374,0.16789888,0.12609255,0.1915246,-0.5263974,-0.3140519,-0.27577,0.14353365
spam,2.2996883,0.42653292,0.96964383,0.05803387,-0.99364936,-0.36681682,-1.0155144,-0.75380075,1.5110545,-0.506004,-0.20543751,-0.13081819,-0.14346975,1.1615645,0.49809283,-0.3833563,-0.18748584,-0.87111413,0.03407509,0.36777598,0.15786958,0.75721776,-0.42919624,0.10957438,-0.13558452,-0.30340838,-0.99836737,-0.08494547,-0.32478034,-0.20220736,0.15241325,0.3416072,0.3996628,-0.7179915,-0.22778575,0.48666424,0.66856766,-0.97489256,0.0765575,0.47460786,0.28728545,-0.38269824,0.32964545,-0.733778,0.040412754,0.43794748,0.3092173,-0.04989715,0.08902377,0.26079664
ham,-2.1407177,-1.7408013,-1.248678,-0.60903406,-0.13569444,1.7015243,0.7765433,-1.7153692,0.6005453,-0.25736514,0.063487075,-0.7452501,0.39305702,-0.31185606,0.5111473,-0.104210615,-0.86688745,-1.3269963,1.1803143,0.977347,-0.10993132,0.3496079,0.20277673,1.1971426,-0.243361,1.3113449,0.46908867,-2.0845523,-0.48650163,-0.81321806,0.3433465,0.15975688,0.2699721,-0.7812332,0.4788491,-0.47592813,0.11457245,0.20126057,-0.33871967,-0.77820843,-0.6449273,-1.1196479,0.19812934,0.529701,-0.085485816,0.64597297,0.30004072,-0.09532073,0.89066064,-0.64681715
ham,-0.14859152,-0.07074529,-1.4521761,-1.8359339,0.42527348,0.20834988,0.39775503,-1.2755432,0.79240286,-0.5423616,-1.3118466,1.3516072,-1.0035015,0.8553621,1.7784194,1.2371511,-0.42535433,1.1220474,-0.91170114,0.31686425,-0.33368355,-0.6327879,0.63923556,0.59718466,-0.22224334,-0.78767705,0.06776051,-0.5101332,-0.87523115,-0.69574666,-0.3042221,-0.08906018,1.2848569,-0.48229834,-1.3072846,-0.43710893,0.5349086,0.01781588,0.19443698,0.07060914,0.5570039,0.58274627,0.54516983,0.6255057,0.512951,1.0193937,-0.18169543,0.31902775,0.05836928,0.30346623
ham,2.8501668,0.5906877,0.35451746,-0.31818467,-1.5369959,2.5507188,-0.65107286,0.112375274,-0.13575634,-0.38738725,-1.0563759,-1.4247315,-0.2097348,-0.16501406,0.018096551,-0.5830064,1.5249329,-0.37273344,0.42570493,0.58700335,0.8601301,0.37698716,0.15084702,-0.3892862,-0.11469951,-0.035227165,-1.420037,0.29777306,0.14723584,-0.1028789,-0.08054397,0.43394214,-0.5733648,0.026723295,0.17852026,-0.6717539,0.05496865,1.3208703,1.1038426,0.029077671,0.7247435,-1.2160631,-0.055698134,-0.20603547,-0.70993745,0.09577289,-0.3244373,0.17223248,0.17624003,-0.032220893
ham,1.361444,1.041358,-0.1308837,0.515996,-0.5454884,0.13397488,0.2752672,0.62604594,-1.6044183,0.60544825,1.4006342,0.6908799,-0.36001623,0.21223396,-0.15532468,-1.1152918,0.4915492,-0.3421792,-0.69141465,0.2994486,-0.36381328,1.032375,-0.6554196,-0.056275606,0.2741007,-0.43248343,0.32175493,-0.6299312,-0.24982774,0.453948,1.1089815,0.107311055,0.5938811,-0.50914204,0.21394867,0.18100733,-0.31705406,-0.4471636,-0.08501497,0.061775576,-0.16969526,-0.416981,0.10214631,-0.55295634,0.2870109,-0.35152698,0.3789626,0.27087906,0.3153481,0.73625517
ham,-1.2358816,-2.234923,-1.250408,0.7188207,0.49239844,0.22706178,-1.330838,0.044107407,-0.0370664,-0.59500086,-0.84498614,0.339923,0.44261697,0.011386745,-0.7564792,-1.2546563,-0.26995966,-1.0603571,0.2654098,-0.7687102,0.29088014,-0.8798446,0.09519538,-0.908668,-0.20117812,-0.16028316,-0.12739232,0.63247794,0.5330614,0.61651015,0.2935312,-0.26153952,0.23312286,-0.9160749,0.34905878,0.43943596,0.32152164,0.028130613,-0.53933614,-1.057456,-1.1235796,-0.4072282,0.49399722,0.3978057,-0.477187,-0.8094257,-0.47494996,0.4518852,0.17198467,0.2604931
ham,0.25113308,0.6101424,0.119228125,0.37160164,-0.5509735,0.8821393,-1.0014906,-1.944449,0.09253225,-0.06864217,-0.86208516,0.4614515,-0.93061554,-0.9282593,0.6576431,0.61909825,0.83000374,0.97182655,-1.339595,-1.1543682,-0.17421311,0.28138775,1.0911345,-0.71518874,-0.21192265,-0.72044206,-0.3480394,-0.035968363,-0.53268903,-0.4974785,0.14644805,0.08828382,1.1639073,-0.68607056,-0.766254,0.13830262,0.14191502,0.44193938,-0.48982233,0.12363835,0.021375746,0.33500862,-0.55076975,0.34736627,0.33941987,-1.7040378,0.67839634,0.7311491,-1.0975413,0.4533582
ham,-0.3886559,1.0878661,-0.075194955,-0.04855056,-1.7076101,-0.40939066,0.8160727,-0.24137187,-2.188979,0.9481096,0.06394951,0.32996383,-0.5432501,0.6620098,0.025366738,0.015337318,-0.37376997,0.043896496,-0.8563539,0.042986836,-0.8408315,0.30411443,-0.33656496,0.053507924,0.2130917,0.034529213,-0.0031244308,-0.3936309,0.42530736,-0.2505421,0.49109173,0.42398363,-0.114930384,-0.23925397,-0.3522501,-0.39040262,0.4835998,-0.7178585,-0.60357904,-0.020791296,0.5949172,0.1949906,-0.2019502,-0.07309532,0.041090935,0.60599923,-0.29039636,0.12618929,-0.32905215,-0.52634305
ham,-0.6377989,-1.577908,-1.5807021,0.40978956,-0.79631186,1.1918811,1.168294,-0.47068343,0.05555576,-0.8358247,0.8084471,-0.88807815,1.5919839,-2.1974192,1.0107006,-0.19684851,0.81309193,-0.33128583,-0.6070747,0.8874198,-0.74186987,1.8513725,-0.21329284,1.1607647,0.09973386,0.09947573,0.036286898,-0.632671,0.9121063,-0.9486725,-0.25701445,-0.76836914,-0.59192926,0.24298705,-0.7860854,-1.4513679,0.55345964,1.5474273,0.42096993,0.6615844,0.47996506,-0.59485555,0.70355475,0.2260322,0.055297613,1.2725452,0.79966694,-0.20930026,0.33578068,-0.62515146
ham,1.2259774,1.138763,-1.3376174,1.4658382,-0.39266425,0.24834096,-0.5568147,0.34653062,0.88282347,-1.4152688,-0.43450832,1.323344,0.3500578,0.1294946,-0.07770367,0.5293327,1.1505784,1.0540221,-0.19323744,0.12307568,0.5468887,-0.9119152,0.5978372,0.040948212,-0.14822483,-0.1217784,0.44562262,-0.2937538,1.0478559,0.08563995,0.81260276,0.04105656,0.34745565,0.6509329,-0.38998598,-1.2662282,0.048173573,0.6225146,-0.7367017,0.9183062,-0.1405763,0.35357073,0.6568947,-1.061387,0.5616716,-0.19742614,-0.40265733,-0.8312006,0.18600893,-0.1286149
ham,-0.74032533,-1.2583508,0.9348247,1.2523224,0.030361235,-0.21680441,-0.47773403,-1.3021008,0.44572312,-0.23415217,0.92565835,-1.1970025,-0.459134,0.915954,0.5618068,0.046049833,-0.30429086,0.6240127,-0.23715754,-0.609528,-0.8227748,-0.4800839,0.9328242,0.10541898,-0.18261212,-0.0103514865,0.8166037,0.29120332,-0.87119734,0.7426482,-0.27346852,-0.26537853,-0.28358483,-0.515358,0.54916567,-0.08990973,-1.0338616,-0.5132635,0.21928258,0.11048818,0.3232981,-0.56515145,-0.16471355,0.32908955,-0.29428986,-1.1136322,-0.60148627,-0.031783283,-0.36247474,-0.56896687
ham,-0.8490794,0.18991739,-0.23180443,-0.34600997,-1.149858,-1.1867187,0.41303718,0.609015,-0.8792436,0.60727084,-0.27997887,0.05352295,0.96276844,-0.16452369,-0.055298463,-0.35171378,-1.0013269,-0.11239037,0.19772467,-0.11027624,0.30239427,-0.39152816,-0.675422,-0.5586922,0.5644119,-0.3200301,0.584586,0.17767644,0.16292137,-0.97366935,-0.28131324,-0.48815584,0.46243095,0.37735742,-0.4320894,-0.73720866,-0.1429452,0.7996316,-0.3332709,0.04076594,0.33710602,1.1118648,0.71556145,-0.12276989,0.3616327,0.17080647,0.15479177,0.4540479,0.104069054,-0.51637554
spam,0.6367435,0.1516363,-0.37070924,0.75889146,-0.56203854,0.6293464,-0.53924334,-1.5460902,0.5218427,0.120945185,0.6577948,-0.65470946,0.9298643,0.5915213,-0.1179771,0.25251842,-0.4341279,-0.2580882,-0.46130234,-0.5160973,0.7948051,-0.3951682,-1.0218005,0.24904889,-0.90589726,-0.015915006,-0.006229982,-0.4557312,-0.6559502,0.0979462,-0.44066396,0.08053796,-0.51024204,0.2038992,-0.29307163,-0.76807296,-0.68658966,-0.9053057,-0.35480717,-0.29300335,0.53610635,0.38323668,-0.41466606,-0.7139816,0.025480807,0.34230033,-0.031664804,0.3620902,-0.15295142,0.06663694
ham,0.80629027,0.56817764,-0.8909519,-0.29322726,0.093286574,0.82350194,1.6982198,-0.34450114,0.44612643,0.2848181,0.03584943,1.2396897,-0.5960401,0.17343152,0.51666033,0.3527829,0.74074185,-0.3575915,-0.28624454,0.73741555,1.2966852,-0.46498126,0.70324105,0.7426005,1.0871716,0.66091853,-0.04147005,-0.639357,0.3876225,-0.68674564,0.9772059,-0.5005292,-0.4454877,0.08991063,0.461832,-0.040822387,-0.01163524,-0.5152067,-0.016085546,0.21583389,-0.47260946,-0.81279993,0.24054988,-1.0707716,-0.023563296,0.17856124,0.18641543,-0.7537966,-0.16871727,0.63724136
spam,1.1178218,-0.3928305,0.12610674,-0.24889158,0.9018696,-0.5301191,0.7522675,-1.2664212,0.85785806,-0.78993595,0.9506139,-0.35570994,0.34343058,0.4575627,0.89223033,-0.44271109,-1.2298046,-1.8470384,-0.20546018,0.5988819,-0.5575185,-0.08509983,-0.89140695,0.5743274,-0.031042516,-0.025862731,-0.23838213,-0.1835269,-0.3710131,0.40567937,0.082924165,0.65163016,-0.19100001,0.020340651,0.2565094,0.25957525,0.3391588,0.41419294,-0.73977387,-0.066394106,0.19192353,0.18722826,-0.19530338,-0.17517745,0.013773471,0.25393352,-0.041769892,0.1033217,0.019186854,-0.8714117
ham,1.2858822,-0.2837221,2.864992,-0.7850728,-0.6365793,1.2547479,-0.75054216,0.27544412,-1.5062833,0.792537,0.58488923,-0.42309046,-0.42390135,-0.8448682,0.4203906,0.07767388,-1.0181766,-0.7846842,-0.9561346,0.47043088,0.6682189,-0.2133395,-0.7801119,0.67993313,0.2989469,-0.46791762,-0.22262684,0.10883051,-0.37254637,-0.34866863,-0.90642786,0.18623404,0.22533771,0.74734235,-0.20957148,-0.11917913,-0.008027572,0.43944773,-0.059395406,0.48059636,-0.07023229,0.46521306,0.236064,-0.36229342,-0.0055238903,-0.13582751,-0.4069724,0.07801023,0.16906911,0.040893562
ham,0.22538763,-0.38863623,0.19931662,-1.155345,0.5963531,2.0945156,0.38059664,0.13807319,-1.9403982,-0.233762,0.2942664,-0.6789853,0.16604106,-0.12668988,-0.26217788,2.4444351,-0.6738281,-0.28232485,0.5920749,-0.0049146526,0.6316192,0.5202051,0.30563486,-0.65903986,0.1188229,0.9303833,-0.52249223,-0.55993724,-0.06816454,-0.8692879,0.711172,-0.08795111,0.3713453,-0.124620795,0.3548994,0.6148447,0.056625452,0.037705757,-0.86039674,-0.636161,-1.0323855,0.3047129,0.5549372,-0.30945063,-0.20106617,-0.005430013,-0.4425755,0.28578016,-0.71301097,-0.8726821
ham,0.33105573,-0.29204386,-1.4923953,-0.06334345,0.353769,0.1210153,0.57154346,-0.5229422,1.0964583,-1.2140342,1.9499003,0.1930739,-0.5778562,0.55920494,0.9458925,0.7349245,0.026498973,-0.640985,0.29632607,-1.1290483,0.4392195,-0.8311829,-0.27555233,0.39765018,-0.5543889,0.37539923,-0.15479901,-0.5631707,-0.19042194,0.5092573,-0.73412436,0.360516,-0.018282274,-0.63138855,0.6266064,-0.53138685,-0.5664898,1.0022782,0.11690858,1.0958493,0.2634798,-0.6003653,0.95509744,-1.2536865,0.4624629,0.6684365,-0.6338012,0.32559356,-0.018178046,1.1359807
ham,-0.4889089,0.74273175,-0.41165805,1.1456711,-1.811619,-1.3007255,0.015551537,-0.2841097,-0.61133826,1.1155686,-0.81548,-0.5328416,-0.0041218475,0.6301948,-0.13902031,-0.0010460913,0.5149927,0.5230087,-0.20715088,-0.7835636,0.29507267,0.29231256,-0.16117863,-0.47000405,0.1712983,0.50771004,-0.38819617,0.64349085,-0.88993824,0.3992573,-0.3362761,0.66831726,-0.4443423,-0.5571351,-0.8463643,-0.29226735,-0.5631944,-0.38168418,-0.34119388,0.032564815,0.50970924,-0.6779618,0.10579349,0.7786585,-0.96424985,-0.073022336,0.640697,-0.44718137,-0.3178146,-1.3143505
ham,-1.2947676,0.6755249,-0.75122523,-2.0350363,0.11465818,0.91558236,0.5711155,0.0053506345,-0.40193847,0.3145576,-0.5906583,-0.17296174,0.58043814,-1.1116319,-0.1602153,-0.67116153,-0.5243318,1.204128,0.32658008,0.5454172,0.022680283,-0.6626845,-0.4253028,0.073536724,0.5345235,0.9805239,-0.44106716,1.8454578,0.029600173,-0.728803,-0.0578214,-0.57025576,1.5964473,-0.2957733,-0.91591614,-1.2383924,-0.36393723,-0.5712559,-0.01500551,-0.00456487,-0.23427469,0.0861093,-0.4305702,-0.5599308,-0.5883193,-0.3526793,0.42341036,-0.012541562,-0.25289935,-0.78444976
ham,1.1642945,-0.24117643,-1.9745216,1.1076381,-0.39931637,1.0722097,-0.18707407,1.7847257,-0.3350837,-1.4100357,-0.11316054,0.046648655,0.48489466,-1.2787349,1.6134531,0.4232583,-0.18451223,-0.019471228,-0.93264645,0.22425799,0.33740366,0.5225167,0.10360354,0.75277513,-0.020481467,0.92395645,2.0424373,-0.5400066,0.686414,0.21543196,0.64853644,-0.8033102,0.20370421,-0.15525219,-0.6135695,-0.5586921,-1.7437155,-0.1752969,-0.5457887,-0.8395013,-1.0040334,0.60283804,-1.0914267,-0.54186964,-0.35366717,-0.8352034,-0.6010685,-0.7511505,0.38410306,0.48143944
ham,-1.2920971,-0.20314729,1.4416573,0.4716041,-1.803782,-0.37640738,-0.49522054,-0.6952019,-1.2355247,1.8290159,0.45906562,0.7092975,0.6350554,0.12929365,0.25951472,-0.08084318,-1.6432785,-0.040870726,-0.04403023,0.6119854,0.29424024,-1.2117649,0.18611297,-1.4028025,0.20029005,0.08503665,1.0956008,-0.29851946,0.29886636,-0.40960604,-0.35981745,-0.4040932,0.3010533,0.64642775,-0.27902275,-0.46300593,0.98608756,0.4509466,0.5463598,-0.80518925,1.5673484,0.710938,0.75585526,-0.87075126,0.4231819,-0.4055092,-0.47148564,-0.2632671,-0.21124882,0.28313097
ham,-0.7395611,1.0786209,-0.7204404,0.18337213,0.04509169,-0.2993085,0.2201856,0.02486284,-0.10078159,0.2119228,-0.4435429,-0.21965171,-0.19891584,-0.036905233,1.2366734,-0.24838728,0.17785442,0.7157297,-0.17412017,0.84234893,0.34604025,-0.567927,-1.3362501,1.1067581,-0.84125245,-0.8716334,0.8726823,0.17204344,0.8473673,0.06279117,-0.008976981,-0.71968675,0.44996098,0.9356755,0.36074454,0.3522355,0.3825212,0.026084773,0.40687037,-0.024697904,-0.8869753,-0.10936481,-0.07384949,0.15160549,0.26404852,0.93226063,0.25087994,0.14300725,-0.33022624,-0.75523406
spam,2.565575,-1.1195226,-0.6963402,-1.585948,0.39457124,-0.39259374,-0.30617106,1.1848774,-1.09709,-0.4436793,-0.24302122,-0.089215025,-0.59787357,0.20040295,0.78357244,-0.3404723,-1.1287409,-0.07497881,0.4929526,0.08782987,-0.036319286,-0.14334844,-0.41807747,0.40718246,-0.025001943,-0.31186074,0.056310497,0.46564204,0.19857383,0.34283108,-0.124180935,-0.6582346,-0.73235506,0.6864611,-0.26451814,-0.6580838,-0.57239306,-0.063078664,-0.5101146,0.2608058,-0.24108446,-0.09444833,-0.33224115,0.16132472,-0.2360734,-0.14960472,-0.0548534,-0.073039934,0.34128094,-0.047312282
ham,-0.1976167,0.50107306,-0.3902402,-0.87992287,0.7841111,-1.0969408,0.68252677,0.6517178,0.58222324,-1.2140478,0.27312565,-0.28890142,0.24047907,0.53922564,-0.8102495,0.35002053,0.4524147,0.38924512,-0.085992664,0.35153198,-0.18811208,0.93056613,0.40419072,0.028647989,-0.64306724,-0.18997598,-0.7140217,0.29612523,0.029090837,0.1753712,-0.12514642,0.48007,-1.1271075,0.5276809,0.5883764,-0.014506653,0.07803339,0.37804958,-0.24738477,-0.3288814,0.38206953,-0.67854273,0.026466489,0.49812692,-0.12489444,-0.5629531,0.099061064,-0.46146354,0.5192641,0.41671187
spam,1.8165724,0.0661127,-0.99401975,-0.2787686,1.2171628,-0.77003664,0.27659088,0.93436754,-0.7476145,0.3027879,0.6057436,-0.15039477,-0.49992713,0.79559386,0.19228125,-0.12799472,0.25087416,0.27606526,-0.067348406,0.5165959,0.13508292,-0.29138976,-0.47916827,-0.4583156,-0.019158542,0.24165529,0.22264732,-0.9194944,-0.0761126,0.7810166,-0.15019909,-0.76603526,-0.032329418,-0.08922717,0.18672353,0.24306884,0.43018615,0.16878483,0.8813013,-0.40132475,0.49813172,-0.5371456,-0.3267206,0.20063812,0.003859222,-0.09312695,0.13616073,0.12791893,0.18513355,0.20643818
spam,-0.63095737,-0.08672488,-1.5289044,-0.98625803,-0.97013575,-1.1329901,0.37793744,-1.7314637,-0.4266301,1.4440767,0.33059022,0.89424473,0.8152988,-1.789265,-0.5530208,-0.42128375,0.89773935,-0.39575163,-0.6521076,-0.010843758,-0.43054318,-0.3189434,0.53960353,-0.04744342,-0.79559374,-0.24546176,0.23386422,0.9387304,0.1311669,0.2759232,1.5110058,-0.23162244,0.6447523,-0.156672,0.48164535,-0.31105414,0.5362485,-0.05451955,-0.034145,0.3597874,0.50888777,-0.32658502,0.14765106,0.7550098,-0.58806884,-0.9195566,-0.9174368,0.42283234,1.352166,-0.6305337
ham,0.72295797,-2.2139287,0.23328185,0.6019162,0.903488,-0.24680051,1.424087,0.13297331,-0.53475964,-0.9480752,1.3207766,0.37788525,-0.11550462,0.89183223,-0.26062638,-0.21735811,1.7380722,-0.41785204,-0.05557659,1.0742447,-0.44560605,-0.017016169,-0.32202795,-0.56284994,-0.20742126,-0.115557104,-0.5517069,-0.01802656,-0.7657509,0.0270489,-0.8040261,-0.07012063,-0.49529213,0.59855425,0.7053912,0.9934411,-1.0142673,0.75666106,0.5149133,0.40745398,0.060020596,-0.046095878,-0.25285828,-0.21177068,0.5430153,-0.11183688,-0.05640649,0.021731675,-0.9709832,-0.46036467
ham,0.37182078,-0.20500994,-1.2681314,-1.2628907,0.6885982,-1.5796865,0.65922046,0.51714,-1.388834,-0.1753746,-0.5766545,0.47976944,-0.9778155,0.5476013,-0.61769754,-0.13943788,-1.9321903,1.2619777,-0.8847564,-0.15836585,0.053879842,0.6044863,1.1968555,0.13583142,0.37744024,1.3233247,0.03972085,1.3868468,0.3878087,-0.17841035,-0.16603997,1.1632562,0.024976356,-0.46857634,-0.52361965,0.24315894,0.31227013,-0.8563696,-0.025911186,-0.5766886,0.16451798,-0.73021984,-0.78145164,0.113784105,0.100464895,0.5593263,-0.122048065,-0.2350107,-0.087186754,0.22559977
ham,0.066221595,-1.7353964,-0.9388418,1.213587,-0.88218516,0.5686285,0.3661145,1.1159632,-0.5925422,-0.37566373,1.593238,0.7830535,1.6909786,-2.6483352,1.4940866,0.2999481,-0.18449828,-0.40596074,-1.170626,0.6075045,-0.21076736,1.1169461,-1.4567423,-0.5053112,-0.14136228,0.07543376,-0.84957105,-0.555175,1.6683636,-0.4669842,-0.9527661,-0.26184314,-0.83760977,-0.55143666,-0.20240486,-0.55938786,1.4278995,-0.1512546,1.0289254,0.7469778,0.16541351,-0.21187845,-0.07644802,0.6727581,0.35934448,-0.31523353,0.43882978,0.025521964,0.51061296,-0.5419982
ham,-1.7048109,1.4771206,1.8427408,-0.66712,1.2200067,-0.32730088,-0.16827363,0.77516353,1.5889432,0.9547465,-0.03343693,0.93409055,0.110068105,-0.07545068,0.59612304,0.26263052,0.18104348,0.4086453,0.3128785,0.07652518,0.564526,-0.2545559,1.0860369,0.51482195,-0.4768762,-0.06284891,-0.51307946,0.41448706,0.40409085,0.17508009,0.32332033,0.07137878,0.17170683,0.21818519,0.4339916,-0.39125565,-1.1337951,-0.23386988,-0.5202631,-0.26802072,0.14232653,-0.18737808,-0.42711997,0.72884,-0.0797382,-0.68357503,-0.55864596,0.33205047,0.11644679,0.42977586
ham,-1.727787,-0.42730668,-1.1853276,-0.601899,0.24468714,1.3178542,-0.41832763,-0.21201092,0.8776082,-0.773317,1.3017541,-0.83411264,0.15673426,-0.46181127,0.335495,-0.6621004,-0.38664648,1.0997621,-0.30490822,-0.43620944,-0.14982828,-0.13340083,-0.8226774,-0.776647,-0.06228897,1.7671735,-0.3613776,0.55229235,-1.0767369,-0.2831779,1.1319029,-1.3479097,-0.490727,-0.025211692,0.3543936,-0.2421439,0.4606925,0.6460368,0.5508528,0.48798817,0.18277165,-0.10311857,-0.6080277,-0.34712178,-0.7063992,1.0455147,-0.8428094,0.21961728,-0.27640772,-1.1840372
ham,0.1949597,2.0706613,1.9393778,-0.33105868,0.9484107,2.5916302,-0.73967516,-0.82937896,-1.1681525,-0.10741714,-1.0794535,-1.1551678,0.056446448,0.0060646757,0.03216587,0.33749992,-0.03725955,-0.37975943,0.49321795,1.0020452,0.15174192,1.6541497,0.2655842,0.22942871,-1.1015189,0.35057324,-1.5571,-0.3345593,0.47732887,0.6620397,-0.20343387,0.791112,-0.50936127,0.82399416,-0.52441704,-0.8034939,0.14064814,0.32950392,1.2280332,0.27336603,-0.13874707,-0.3628578,0.02976261,-0.42931318,-0.113666564,0.26966408,0.1464386,-0.010710835,0.049388587,-0.15900603
ham,2.2601943,-0.5470296,1.0008745,0.85003805,0.35407895,0.8028599,0.03201461,-1.4577311,-0.12416819,0.7572875,-1.0194789,-0.043216374,-1.1195236,0.098882176,0.14566189,0.051451802,-0.5009115,0.8879535,0.016058024,-0.019665886,-0.44101048,0.14955232,-0.36308086,0.037362248,0.7566813,0.8254377,0.21552482,1.0326719,-0.3884069,-0.065757155,-0.61480665,2.001254,0.3650819,-0.41480848,0.38313857,0.43425226,0.09462425,0.007360272,0.30600336,-0.8578178,-0.1503402,-0.39301115,-0.26214606,0.51910484,0.3988663,-0.37597418,0.9545784,0.20818368,0.2915135,-0.63016534
ham,-0.63002956,0.091462135,-1.1636978,-2.2046158,-0.39406782,0.7630533,-0.30783617,-0.20892218,-1.0637094,-0.0074148774,-1.1101582,-0.42022982,-0.53616214,1.2641327,0.32505512,-1.1626407,-0.91905487,0.7289082,-0.6768074,1.0549529,-0.11945659,-0.08883026,-1.6856811,-1.2018876,-0.29800016,-0.46453273,1.1304779,0.073856175,0.35031968,0.7126674,0.21498984,0.36629152,0.48028457,-0.9990865,-0.18273965,0.13309091,0.43811893,0.06359448,-0.8650431,0.35977295,-0.57520115,-0.6860349,0.46483862,0.0785937,0.7158716,0.4600484,-0.3700644,0.020290136,0.552089,0.31181288
ham,-0.5880201,-0.13289958,-0.56653345,-0.71955055,-0.10325414,1.6395261,0.70780575,-0.40431592,0.5659207,0.8930037,-2.04351,-1.0407811,-0.30998373,-0.24619177,0.28159195,-1.1644669,0.9202204,0.9329449,0.036023114,-0.40663204,0.12693232,-1.0794286,-0.86962897,-0.71508056,0.66748214,0.95662254,0.055426627,-1.2590377,1.4095463,0.48989707,-0.6376648,-0.05778426,0.94529355,1.3346055,0.045787692,0.67104816,-0.28555894,-0.7396672,-1.548153,0.57552904,-0.672432,1.1059828,-0.6578355,0.28072095,0.640736,0.8387245,0.7059165,-0.49010962,-0.564567,-0.69309485
ham,3.217305,0.7483575,0.015571833,1.9857361,-0.82011396,1.4419359,0.12216759,-1.036367,2.0909436,-1.2332397,-0.5262756,2.3471227,-0.5212234,-0.10213868,-2.1951807,1.194334,-1.154765,-0.6865604,-0.57047683,1.4498063,0.9002474,-1.6509544,0.9930716,0.33621937,0.13557175,0.7080786,-0.8556821,-0.6402401,0.6179162,-0.40187407,0.6146966,-0.23207359,-0.3393649,-0.83671653,-1.7791507,-0.6749927,-0.94500196,-0.491087,-0.31572473,0.46766675,0.9074457,0.13971832,-0.32582122,-0.22837669,0.067704976,0.53295183,-1.0063567,-0.025666788,1.4479585,0.15883109
ham,0.26699662,-0.83666164,-0.6732179,1.5558147,0.13819116,-0.2501145,1.5680842,1.0751424,-0.73337746,0.25142518,-1.7589296,1.7065773,-0.5926218,-0.7004229,0.80244505,-1.0706892,-1.1375741,1.714736,-0.05317753,-0.19126971,1.3638542,0.19753496,0.16335082,1.0347605,-0.2402948,-0.7918152,-0.6268806,-0.33593303,0.38860527,-0.46413243,1.2935295,-0.09167446,0.37051976,-0.93393886,-0.040041685,0.36660635,0.3880219,-0.5687652,0.47902453,-0.49408227,-0.5984902,0.29942662,-0.7689841,0.9619403,1.3202775,0.39479646,-0.32255587,-0.011150867,1.0322944,0.44899413
